,Person,Platform,Movie,RR,EDA
0,5.0,2.0,3.0,0.81935009,3.3328
0,5.0,2.0,3.0,0.88764391,3.3208
0,5.0,2.0,3.0,0.82807221,3.3103
0,5.0,2.0,3.0,0.72455601,3.2983
0,5.0,2.0,3.0,0.7684508,3.2863
0,5.0,2.0,3.0,0.81100044,3.2773
0,5.0,2.0,3.0,0.7860403,3.2653
0,5.0,2.0,3.0,0.89724942,3.2533
0,5.0,2.0,3.0,0.82746292,3.2428
0,5.0,2.0,3.0,0.83576601,3.2323
0,5.0,2.0,3.0,0.87359997,3.2233
0,5.0,2.0,3.0,,3.2113
0,5.0,2.0,3.0,,3.2023
0,5.0,2.0,3.0,,3.1933
0,6.0,2.0,3.0,0.91709321,13.1065
0,6.0,2.0,3.0,0.92221823,13.0504
0,6.0,2.0,3.0,0.89454802,13.0249
0,6.0,2.0,3.0,0.91786504,13.0351
0,6.0,2.0,3.0,0.9183937,13.0147
0,6.0,2.0,3.0,0.84289864,12.9637
0,6.0,2.0,3.0,0.84852031,12.9229
0,6.0,2.0,3.0,0.84795673,12.8821
0,6.0,2.0,3.0,0.77711397,12.8566
0,6.0,2.0,3.0,0.71911621,12.8209
0,6.0,2.0,3.0,0.74055816,12.7852
0,6.0,2.0,3.0,0.83035714,12.7546
0,6.0,2.0,3.0,0.87572338,12.9178
0,6.0,2.0,3.0,0.9035378,12.9688
0,6.0,2.0,3.0,0.84130859,12.9025
0,6.0,2.0,3.0,0.87817708,12.9025
0,6.0,2.0,3.0,0.85135135,13.0198
0,6.0,2.0,3.0,0.81045019,12.9994
0,6.0,2.0,3.0,0.83653429,12.9127
0,6.0,2.0,3.0,0.77809566,12.8362
0,6.0,2.0,3.0,0.7789141,12.7801
0,6.0,2.0,3.0,0.78704203,12.7444
0,6.0,2.0,3.0,0.78755104,12.724
0,6.0,2.0,3.0,0.86821559,12.7393
0,6.0,2.0,3.0,0.98895792,12.7393
0,6.0,2.0,3.0,,12.6985
0,6.0,2.0,3.0,,12.6781
0,6.0,2.0,3.0,,12.6373
0,7.0,2.0,3.0,,9.2866
0,7.0,2.0,3.0,,9.2815
0,7.0,2.0,3.0,,9.2662
0,7.0,2.0,3.0,,9.2305
0,7.0,2.0,3.0,,9.2305
0,7.0,2.0,3.0,,9.205
0,7.0,2.0,3.0,,9.1795
0,7.0,2.0,3.0,,9.1693
0,7.0,2.0,3.0,,9.1591
0,7.0,2.0,3.0,,9.1387
0,7.0,2.0,3.0,,9.1081
0,7.0,2.0,3.0,,9.103
0,7.0,2.0,3.0,,9.154
0,7.0,2.0,3.0,,9.1846
0,7.0,2.0,3.0,,9.1846
0,7.0,2.0,3.0,,9.1744
0,7.0,2.0,3.0,,9.1438
0,7.0,2.0,3.0,,9.1183
0,7.0,2.0,3.0,,9.103
0,7.0,2.0,3.0,,9.0775
0,7.0,2.0,3.0,,9.052
0,7.0,2.0,3.0,,9.0367
0,7.0,2.0,3.0,,9.0163
0,7.0,2.0,3.0,,9.0061
0,7.0,2.0,3.0,,8.9908
0,7.0,2.0,3.0,,8.9806
0,7.0,2.0,3.0,,8.9653
0,7.0,2.0,3.0,,8.95
0,8.0,2.0,3.0,0.95918997,7.3384
0,8.0,2.0,3.0,0.874928,7.3384
0,8.0,2.0,3.0,0.69645744,7.318
0,8.0,2.0,3.0,0.82048234,7.3333
0,8.0,2.0,3.0,0.83232793,7.3333
0,8.0,2.0,3.0,0.70520333,7.3078
0,8.0,2.0,3.0,0.66233511,7.2823
0,8.0,2.0,3.0,1.2912946,7.2772
0,8.0,2.0,3.0,0.86272321,7.267
0,8.0,2.0,3.0,0.60235468,7.2517
0,8.0,2.0,3.0,0.65921336,7.2415
0,8.0,2.0,3.0,1.1371327,7.2568
0,8.0,2.0,3.0,0.82587438,7.2415
0,8.0,2.0,3.0,1.1624586,7.369
0,8.0,2.0,3.0,1.0432533,7.6648
0,8.0,2.0,3.0,0.81528127,7.6444
0,8.0,2.0,3.0,0.76827968,7.5322
0,8.0,2.0,3.0,0.91785459,7.4761
0,8.0,2.0,3.0,1.0138318,7.4251
0,8.0,2.0,3.0,0.92209661,7.3894
0,8.0,2.0,3.0,0.85341211,7.3843
0,8.0,2.0,3.0,1.0912408,7.4047
0,8.0,2.0,3.0,0.80012141,7.3588
0,8.0,2.0,3.0,1.3378622,7.3282
0,8.0,2.0,3.0,0.83057352,7.3129
0,8.0,2.0,3.0,,7.2976
0,8.0,2.0,3.0,,7.2721
0,8.0,2.0,3.0,,7.2517
0,9.0,2.0,3.0,0.69736494,6.0328
0,9.0,2.0,3.0,0.71800696,5.9818
0,9.0,2.0,3.0,0.71027579,5.9359
0,9.0,2.0,3.0,0.71480059,5.8849
0,9.0,2.0,3.0,0.71711882,5.8441
0,9.0,2.0,3.0,0.70509913,5.8084
0,9.0,2.0,3.0,0.6907848,5.7676
0,9.0,2.0,3.0,0.703125,5.7319
0,9.0,2.0,3.0,0.7126238,5.6911
0,9.0,2.0,3.0,0.67591518,5.6554
0,9.0,2.0,3.0,0.6755985,5.6248
0,9.0,2.0,3.0,0.6713218,5.6044
0,9.0,2.0,3.0,0.66601563,5.7574
0,9.0,2.0,3.0,0.67056539,6.8131
0,9.0,2.0,3.0,0.66038603,7.828
0,9.0,2.0,3.0,0.66708815,8.1901
0,9.0,2.0,3.0,0.66741071,8.236
0,9.0,2.0,3.0,0.68487338,8.7409
0,9.0,2.0,3.0,0.69491525,9.6589
0,9.0,2.0,3.0,0.69921875,10.2505
0,9.0,2.0,3.0,0.67231145,9.9496
0,9.0,2.0,3.0,0.65507119,9.3376
0,9.0,2.0,3.0,0.63126429,8.848
0,9.0,2.0,3.0,0.61412184,8.4757
0,9.0,2.0,3.0,0.61308221,8.5624
0,9.0,2.0,3.0,0.61066028,9.0775
0,9.0,2.0,3.0,0.62067346,9.2305
0,9.0,2.0,3.0,0.6324243,8.848
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,10.0,2.0,3.0,,
0,11.0,2.0,3.0,0.96193383,10.684
0,11.0,2.0,3.0,0.93620881,10.6687
0,11.0,2.0,3.0,0.95783171,10.6534
0,11.0,2.0,3.0,0.97179688,10.6432
0,11.0,2.0,3.0,0.95809949,10.6279
0,11.0,2.0,3.0,0.97456174,10.6126
0,11.0,2.0,3.0,0.98518057,10.5973
0,11.0,2.0,3.0,0.94082755,10.5871
0,11.0,2.0,3.0,0.94061511,10.5769
0,11.0,2.0,3.0,0.94204141,10.5667
0,11.0,2.0,3.0,0.91333422,10.5514
0,11.0,2.0,3.0,0.9288288,10.5463
0,11.0,2.0,3.0,0.93579811,10.531
0,11.0,2.0,3.0,0.89979406,10.5157
0,11.0,2.0,3.0,0.93628358,10.5004
0,11.0,2.0,3.0,0.94518283,10.4851
0,11.0,2.0,3.0,0.91856715,10.4698
0,11.0,2.0,3.0,0.94009336,10.4545
0,11.0,2.0,3.0,0.92003676,10.4443
0,11.0,2.0,3.0,0.88650949,10.429
0,11.0,2.0,3.0,0.92561503,10.4137
0,11.0,2.0,3.0,0.9117513,10.4035
0,11.0,2.0,3.0,0.89842022,10.3984
0,11.0,2.0,3.0,0.92615008,10.3984
0,11.0,2.0,3.0,0.89492351,10.3882
0,11.0,2.0,3.0,0.90001037,10.378
0,11.0,2.0,3.0,,10.3627
0,11.0,2.0,3.0,,10.3423
0,12.0,2.0,3.0,0.88824728,
0,12.0,2.0,3.0,0.86742369,
0,12.0,2.0,3.0,0.94373687,
0,12.0,2.0,3.0,0.96689215,
0,12.0,2.0,3.0,0.92818148,
0,12.0,2.0,3.0,0.91981908,
0,12.0,2.0,3.0,0.93196615,
0,12.0,2.0,3.0,0.9113708,
0,12.0,2.0,3.0,0.82381466,
0,12.0,2.0,3.0,0.85980505,
0,12.0,2.0,3.0,0.94704681,
0,12.0,2.0,3.0,0.94406313,
0,12.0,2.0,3.0,0.87075259,
0,12.0,2.0,3.0,0.87431825,
0,12.0,2.0,3.0,0.94340093,
0,12.0,2.0,3.0,0.93206314,
0,12.0,2.0,3.0,0.90350238,
0,12.0,2.0,3.0,0.93673573,
0,12.0,2.0,3.0,0.93017376,
0,12.0,2.0,3.0,0.83056411,
0,12.0,2.0,3.0,0.80670797,
0,12.0,2.0,3.0,0.88697077,
0,12.0,2.0,3.0,0.9437697,
0,12.0,2.0,3.0,0.92477267,
0,12.0,2.0,3.0,0.92465799,
0,12.0,2.0,3.0,0.94898897,
0,12.0,2.0,3.0,,
0,12.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,13.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,14.0,2.0,3.0,,
0,15.0,2.0,3.0,0.82528064,15.3097
0,15.0,2.0,3.0,0.82175652,15.2638
0,15.0,2.0,3.0,0.81403186,15.2281
0,15.0,2.0,3.0,0.86195528,15.1822
0,15.0,2.0,3.0,0.82523473,15.1516
0,15.0,2.0,3.0,0.8649689,15.1057
0,15.0,2.0,3.0,0.79741115,15.07
0,15.0,2.0,3.0,0.81720267,15.0292
0,15.0,2.0,3.0,0.833261,14.9935
0,15.0,2.0,3.0,0.78667432,14.9527
0,15.0,2.0,3.0,0.85471961,14.917
0,15.0,2.0,3.0,0.7923971,14.8711
0,15.0,2.0,3.0,0.77980026,14.8354
0,15.0,2.0,3.0,0.81339123,14.7997
0,15.0,2.0,3.0,0.77087694,14.7691
0,15.0,2.0,3.0,0.82622768,14.7385
0,15.0,2.0,3.0,0.79720052,14.6977
0,15.0,2.0,3.0,0.81648849,14.6569
0,15.0,2.0,3.0,0.84375,14.6161
0,15.0,2.0,3.0,0.8002068,14.5906
0,15.0,2.0,3.0,0.82633929,14.5498
0,15.0,2.0,3.0,0.79652818,14.509
0,15.0,2.0,3.0,0.80639277,14.4631
0,15.0,2.0,3.0,0.82199719,14.4376
0,15.0,2.0,3.0,0.79830412,14.4172
0,15.0,2.0,3.0,0.79520089,14.4019
0,15.0,2.0,3.0,,14.356
0,15.0,2.0,3.0,,14.3407
0,16.0,2.0,3.0,,8.9347
0,16.0,2.0,3.0,,8.8837
0,16.0,2.0,3.0,,8.8531
0,16.0,2.0,3.0,,8.8174
0,16.0,2.0,3.0,,8.7817
0,16.0,2.0,3.0,,8.7664
0,16.0,2.0,3.0,,8.7307
0,16.0,2.0,3.0,,8.7001
0,16.0,2.0,3.0,,8.6644
0,16.0,2.0,3.0,,8.6389
0,16.0,2.0,3.0,,8.6134
0,16.0,2.0,3.0,,8.5777
0,16.0,2.0,3.0,,8.542
0,16.0,2.0,3.0,,8.5114
0,16.0,2.0,3.0,,8.4757
0,16.0,2.0,3.0,,8.4553
0,16.0,2.0,3.0,,8.4349
0,16.0,2.0,3.0,,8.3992
0,16.0,2.0,3.0,,8.3635
0,16.0,2.0,3.0,,8.338
0,16.0,2.0,3.0,,8.3023
0,16.0,2.0,3.0,,8.2717
0,16.0,2.0,3.0,,8.2411
0,16.0,2.0,3.0,,8.2156
0,16.0,2.0,3.0,,8.1901
0,16.0,2.0,3.0,,8.1595
0,16.0,2.0,3.0,,8.1289
0,16.0,2.0,3.0,,8.1085
0,17.0,2.0,3.0,0.96676587,12.061
0,17.0,2.0,3.0,0.89828853,12.0406
0,17.0,2.0,3.0,0.8562068,12.0151
0,17.0,2.0,3.0,0.89312359,11.9896
0,17.0,2.0,3.0,0.82002749,11.9845
0,17.0,2.0,3.0,0.71091807,11.9641
0,17.0,2.0,3.0,0.71900615,11.9488
0,17.0,2.0,3.0,0.7062752,11.9896
0,17.0,2.0,3.0,0.74890539,12.0151
0,17.0,2.0,3.0,0.84821888,11.9692
0,17.0,2.0,3.0,0.81550481,11.9386
0,17.0,2.0,3.0,0.79547991,11.9488
0,17.0,2.0,3.0,0.79868521,11.9182
0,17.0,2.0,3.0,0.78980469,11.8825
0,17.0,2.0,3.0,0.78267218,11.8621
0,17.0,2.0,3.0,0.75533391,11.8468
0,17.0,2.0,3.0,0.80298577,11.9029
0,17.0,2.0,3.0,0.86398007,11.9641
0,17.0,2.0,3.0,0.83847222,11.9437
0,17.0,2.0,3.0,0.84405048,11.908
0,17.0,2.0,3.0,1.2927896,11.8621
0,17.0,2.0,3.0,0.66032097,11.8366
0,17.0,2.0,3.0,0.8150796,11.8213
0,17.0,2.0,3.0,0.79332031,11.8009
0,17.0,2.0,3.0,0.82277761,11.7703
0,17.0,2.0,3.0,0.85508181,11.7499
0,17.0,2.0,3.0,,11.7397
0,17.0,2.0,3.0,,11.7193
0,18.0,2.0,3.0,1.199616,
0,18.0,2.0,3.0,1.2251728,
0,18.0,2.0,3.0,1.2019469,
0,18.0,2.0,3.0,1.1679158,
0,18.0,2.0,3.0,1.2352156,
0,18.0,2.0,3.0,1.2478738,
0,18.0,2.0,3.0,1.2057983,
0,18.0,2.0,3.0,1.2661922,
0,18.0,2.0,3.0,1.3112581,
0,18.0,2.0,3.0,1.209267,
0,18.0,2.0,3.0,1.0902959,
0,18.0,2.0,3.0,1.1826671,
0,18.0,2.0,3.0,1.2491333,
0,18.0,2.0,3.0,1.2089543,
0,18.0,2.0,3.0,1.1557769,
0,18.0,2.0,3.0,1.239686,
0,18.0,2.0,3.0,1.2491497,
0,18.0,2.0,3.0,1.1390747,
0,18.0,2.0,3.0,1.1305466,
0,18.0,2.0,3.0,1.2248014,
0,18.0,2.0,3.0,1.2638302,
0,18.0,2.0,3.0,1.1835938,
0,18.0,2.0,3.0,1.1835938,
0,18.0,2.0,3.0,1.1438738,
0,18.0,2.0,3.0,,
0,18.0,2.0,3.0,,
0,18.0,2.0,3.0,,
0,18.0,2.0,3.0,,
0,19.0,2.0,3.0,,
0,19.0,2.0,3.0,1.1015625,
0,19.0,2.0,3.0,1.4749349,
0,19.0,2.0,3.0,2.0952576,
0,19.0,2.0,3.0,1.5532335,
0,19.0,2.0,3.0,1.0949706,
0,19.0,2.0,3.0,1.9722007,
0,19.0,2.0,3.0,2.2025097,
0,19.0,2.0,3.0,2.4202055,
0,19.0,2.0,3.0,2.3814347,
0,19.0,2.0,3.0,2.342664,
0,19.0,2.0,3.0,2.2956166,
0,19.0,2.0,3.0,2.2436032,
0,19.0,2.0,3.0,2.2065058,
0,19.0,2.0,3.0,2.2047359,
0,19.0,2.0,3.0,2.2082225,
0,19.0,2.0,3.0,2.2649601,
0,19.0,2.0,3.0,2.3216977,
0,19.0,2.0,3.0,1.8401321,
0,19.0,2.0,3.0,1.2897966,
0,19.0,2.0,3.0,1.7326114,
0,19.0,2.0,3.0,2.2968881,
0,19.0,2.0,3.0,2.2282114,
0,19.0,2.0,3.0,,
0,19.0,2.0,3.0,,
0,19.0,2.0,3.0,,
0,19.0,2.0,3.0,,
0,19.0,2.0,3.0,,
0,20.0,2.0,3.0,0.98723747,
0,20.0,2.0,3.0,0.99584671,
0,20.0,2.0,3.0,0.94290748,
0,20.0,2.0,3.0,0.99194144,
0,20.0,2.0,3.0,0.98313492,
0,20.0,2.0,3.0,0.95402152,
0,20.0,2.0,3.0,0.96834047,
0,20.0,2.0,3.0,0.95839132,
0,20.0,2.0,3.0,0.9115359,
0,20.0,2.0,3.0,0.88944967,
0,20.0,2.0,3.0,0.92840787,
0,20.0,2.0,3.0,0.96468496,
0,20.0,2.0,3.0,0.9546371,
0,20.0,2.0,3.0,0.96344982,
0,20.0,2.0,3.0,1.0061194,
0,20.0,2.0,3.0,1.0072197,
0,20.0,2.0,3.0,0.9341896,
0,20.0,2.0,3.0,0.90097314,
0,20.0,2.0,3.0,0.90926387,
0,20.0,2.0,3.0,0.87952656,
0,20.0,2.0,3.0,0.94208701,
0,20.0,2.0,3.0,1.0252117,
0,20.0,2.0,3.0,1.0493436,
0,20.0,2.0,3.0,1.0158864,
0,20.0,2.0,3.0,0.99272837,
0,20.0,2.0,3.0,,
0,20.0,2.0,3.0,,
0,20.0,2.0,3.0,,
0,21.0,2.0,3.0,0.92312237,
0,21.0,2.0,3.0,0.84325484,
0,21.0,2.0,3.0,0.92447917,
0,21.0,2.0,3.0,0.92697833,
0,21.0,2.0,3.0,0.95235079,
0,21.0,2.0,3.0,0.90160949,
0,21.0,2.0,3.0,0.75651042,
0,21.0,2.0,3.0,0.83623338,
0,21.0,2.0,3.0,0.8849976,
0,21.0,2.0,3.0,0.89602582,
0,21.0,2.0,3.0,0.93715735,
0,21.0,2.0,3.0,0.9370575,
0,21.0,2.0,3.0,0.9280234,
0,21.0,2.0,3.0,0.97761358,
0,21.0,2.0,3.0,0.91627241,
0,21.0,2.0,3.0,0.98565404,
0,21.0,2.0,3.0,1.0255178,
0,21.0,2.0,3.0,0.90280418,
0,21.0,2.0,3.0,0.95617898,
0,21.0,2.0,3.0,0.99725464,
0,21.0,2.0,3.0,0.92950439,
0,21.0,2.0,3.0,1.1054025,
0,21.0,2.0,3.0,0.95056668,
0,21.0,2.0,3.0,0.85282629,
0,21.0,2.0,3.0,0.91836769,
0,21.0,2.0,3.0,,
0,21.0,2.0,3.0,,
0,21.0,2.0,3.0,,
0,22.0,2.0,3.0,1.0086538,
0,22.0,2.0,3.0,0.96512277,
0,22.0,2.0,3.0,0.86781864,
0,22.0,2.0,3.0,0.91727259,
0,22.0,2.0,3.0,1.0724191,
0,22.0,2.0,3.0,1.0357516,
0,22.0,2.0,3.0,0.98497596,
0,22.0,2.0,3.0,0.95345052,
0,22.0,2.0,3.0,0.97478125,
0,22.0,2.0,3.0,0.97642131,
0,22.0,2.0,3.0,0.9705864,
0,22.0,2.0,3.0,0.9378811,
0,22.0,2.0,3.0,0.95809508,
0,22.0,2.0,3.0,0.99700831,
0,22.0,2.0,3.0,0.99629134,
0,22.0,2.0,3.0,0.99984621,
0,22.0,2.0,3.0,1.0115668,
0,22.0,2.0,3.0,1.0030799,
0,22.0,2.0,3.0,0.9786152,
0,22.0,2.0,3.0,0.94550151,
0,22.0,2.0,3.0,0.96451687,
0,22.0,2.0,3.0,1.0001875,
0,22.0,2.0,3.0,0.98419331,
0,22.0,2.0,3.0,0.93434375,
0,22.0,2.0,3.0,0.99104542,
0,22.0,2.0,3.0,1.0238783,
0,22.0,2.0,3.0,,
0,22.0,2.0,3.0,,
0,23.0,2.0,3.0,0.807,
0,23.0,2.0,3.0,1.226,
0,23.0,2.0,3.0,1.342,
0,23.0,2.0,3.0,1.282,
0,23.0,2.0,3.0,1.172,
0,23.0,2.0,3.0,1.136,
0,23.0,2.0,3.0,1.205,
0,23.0,2.0,3.0,1.162,
0,23.0,2.0,3.0,1.142,
0,23.0,2.0,3.0,1.175,
0,23.0,2.0,3.0,1.186,
0,23.0,2.0,3.0,1.136,
0,23.0,2.0,3.0,1.137,
0,23.0,2.0,3.0,1.167,
0,23.0,2.0,3.0,1.201,
0,23.0,2.0,3.0,1.219,
0,23.0,2.0,3.0,1.207,
0,23.0,2.0,3.0,1.175,
0,23.0,2.0,3.0,1.193,
0,23.0,2.0,3.0,1.173,
0,23.0,2.0,3.0,1.175,
0,23.0,2.0,3.0,1.177,
0,23.0,2.0,3.0,1.144,
0,23.0,2.0,3.0,1.159,
0,23.0,2.0,3.0,,
0,23.0,2.0,3.0,,
0,23.0,2.0,3.0,,
0,23.0,2.0,3.0,,
0,24.0,2.0,3.0,0.80994934,
0,24.0,2.0,3.0,0.79380155,
0,24.0,2.0,3.0,0.79700904,
0,24.0,2.0,3.0,0.80078125,
0,24.0,2.0,3.0,0.79868521,
0,24.0,2.0,3.0,0.82462086,
0,24.0,2.0,3.0,0.73828125,
0,24.0,2.0,3.0,0.80595798,
0,24.0,2.0,3.0,0.78872283,
0,24.0,2.0,3.0,0.78326231,
0,24.0,2.0,3.0,0.80121528,
0,24.0,2.0,3.0,0.73922697,
0,24.0,2.0,3.0,0.76591589,
0,24.0,2.0,3.0,0.76101763,
0,24.0,2.0,3.0,0.75197368,
0,24.0,2.0,3.0,0.78281647,
0,24.0,2.0,3.0,0.77786587,
0,24.0,2.0,3.0,0.76941106,
0,24.0,2.0,3.0,0.78457897,
0,24.0,2.0,3.0,0.73600424,
0,24.0,2.0,3.0,0.7864389,
0,24.0,2.0,3.0,0.76587515,
0,24.0,2.0,3.0,0.79526654,
0,24.0,2.0,3.0,0.80047637,
0,24.0,2.0,3.0,0.75225281,
0,24.0,2.0,3.0,,
0,24.0,2.0,3.0,,
0,24.0,2.0,3.0,,
0,25.0,2.0,3.0,1.0539578,
0,25.0,2.0,3.0,1.021703,
0,25.0,2.0,3.0,1.063412,
0,25.0,2.0,3.0,1.0658011,
0,25.0,2.0,3.0,1.021708,
0,25.0,2.0,3.0,1.0376407,
0,25.0,2.0,3.0,1.0248018,
0,25.0,2.0,3.0,1.0014391,
0,25.0,2.0,3.0,1.0411659,
0,25.0,2.0,3.0,1.0109835,
0,25.0,2.0,3.0,1.0477674,
0,25.0,2.0,3.0,1.021751,
0,25.0,2.0,3.0,0.94589428,
0,25.0,2.0,3.0,1.0283461,
0,25.0,2.0,3.0,1.0004374,
0,25.0,2.0,3.0,0.98820249,
0,25.0,2.0,3.0,1.0290847,
0,25.0,2.0,3.0,1.0007689,
0,25.0,2.0,3.0,1.017838,
0,25.0,2.0,3.0,0.96891984,
0,25.0,2.0,3.0,0.92567979,
0,25.0,2.0,3.0,1.001338,
0,25.0,2.0,3.0,0.98567708,
0,25.0,2.0,3.0,0.95749668,
0,25.0,2.0,3.0,1.0205818,
0,25.0,2.0,3.0,,
0,25.0,2.0,3.0,,
0,25.0,2.0,3.0,,
0,26.0,2.0,3.0,1.0494403,
0,26.0,2.0,3.0,1.0894517,
0,26.0,2.0,3.0,1.0643621,
0,26.0,2.0,3.0,1.1101505,
0,26.0,2.0,3.0,1.0990767,
0,26.0,2.0,3.0,1.0297991,
0,26.0,2.0,3.0,0.98216248,
0,26.0,2.0,3.0,0.95693712,
0,26.0,2.0,3.0,0.94082755,
0,26.0,2.0,3.0,0.93445638,
0,26.0,2.0,3.0,1.046401,
0,26.0,2.0,3.0,1.0412231,
0,26.0,2.0,3.0,1.0052329,
0,26.0,2.0,3.0,1.0198683,
0,26.0,2.0,3.0,1.0128624,
0,26.0,2.0,3.0,0.97934835,
0,26.0,2.0,3.0,0.98046875,
0,26.0,2.0,3.0,0.97535342,
0,26.0,2.0,3.0,0.94470068,
0,26.0,2.0,3.0,0.94083659,
0,26.0,2.0,3.0,0.98080913,
0,26.0,2.0,3.0,0.92584325,
0,26.0,2.0,3.0,1.0041494,
0,26.0,2.0,3.0,1.018768,
0,26.0,2.0,3.0,0.95363386,
0,26.0,2.0,3.0,,
0,26.0,2.0,3.0,,
0,26.0,2.0,3.0,,
0,27.0,2.0,3.0,0.85042843,
0,27.0,2.0,3.0,0.90061335,
0,27.0,2.0,3.0,0.9256505,
0,27.0,2.0,3.0,0.85922411,
0,27.0,2.0,3.0,0.83352027,
0,27.0,2.0,3.0,0.88802673,
0,27.0,2.0,3.0,0.75482737,
0,27.0,2.0,3.0,0.74707031,
0,27.0,2.0,3.0,0.81868004,
0,27.0,2.0,3.0,0.83452691,
0,27.0,2.0,3.0,0.82432879,
0,27.0,2.0,3.0,0.8959517,
0,27.0,2.0,3.0,0.85304054,
0,27.0,2.0,3.0,0.86915923,
0,27.0,2.0,3.0,0.92430813,
0,27.0,2.0,3.0,0.87348365,
0,27.0,2.0,3.0,0.90155533,
0,27.0,2.0,3.0,0.8838687,
0,27.0,2.0,3.0,0.7975905,
0,27.0,2.0,3.0,0.87766256,
0,27.0,2.0,3.0,0.8332648,
0,27.0,2.0,3.0,0.82076856,
0,27.0,2.0,3.0,0.8296441,
0,27.0,2.0,3.0,0.75079761,
0,27.0,2.0,3.0,0.79541744,
0,27.0,2.0,3.0,,
0,27.0,2.0,3.0,,
0,27.0,2.0,3.0,,
0,28.0,2.0,3.0,0.9323619,
0,28.0,2.0,3.0,0.94489694,
0,28.0,2.0,3.0,0.99470313,
0,28.0,2.0,3.0,0.98117761,
0,28.0,2.0,3.0,0.96157787,
0,28.0,2.0,3.0,0.97101815,
0,28.0,2.0,3.0,0.94642633,
0,28.0,2.0,3.0,0.91924895,
0,28.0,2.0,3.0,0.93770032,
0,28.0,2.0,3.0,0.94210034,
0,28.0,2.0,3.0,0.90342972,
0,28.0,2.0,3.0,0.94490489,
0,28.0,2.0,3.0,0.95120389,
0,28.0,2.0,3.0,0.91566506,
0,28.0,2.0,3.0,0.93270746,
0,28.0,2.0,3.0,0.94427944,
0,28.0,2.0,3.0,0.92623509,
0,28.0,2.0,3.0,0.90246316,
0,28.0,2.0,3.0,0.91205929,
0,28.0,2.0,3.0,0.89349182,
0,28.0,2.0,3.0,0.91133158,
0,28.0,2.0,3.0,0.93155787,
0,28.0,2.0,3.0,0.89845384,
0,28.0,2.0,3.0,0.90665409,
0,28.0,2.0,3.0,0.93266602,
0,28.0,2.0,3.0,,
0,28.0,2.0,3.0,,
0,28.0,2.0,3.0,,
0,29.0,2.0,3.0,0.97519612,
0,29.0,2.0,3.0,0.98381474,
0,29.0,2.0,3.0,0.96732391,
0,29.0,2.0,3.0,0.9825563,
0,29.0,2.0,3.0,0.984375,
0,29.0,2.0,3.0,0.95131138,
0,29.0,2.0,3.0,0.92984825,
0,29.0,2.0,3.0,0.93515625,
0,29.0,2.0,3.0,0.9012615,
0,29.0,2.0,3.0,0.90425423,
0,29.0,2.0,3.0,0.93496666,
0,29.0,2.0,3.0,0.92270508,
