FB001,FB002,FB003,FB004,FB005,FB006,FB007,FB008,FB009,FB010,FB011,FB012,FB013,FB014,FB015,FB016,FB017,FB018,FB019,FB020,FB021,FB022,FB023,FB024,FB025,FB026,FB027,FB028,FB029,FB030,FB031,FB032,FB033,FB034,FB035,FB036,FB037,FB038,FB039,FB040,FB041,FB042,FB043,FB044,FB045,FB046,FB047,FB048,FB049,FB050,FB051,FB052,FB053,FB054,FB055,FB056,FB057,FB058,FB059,FB060,FB061,FB062,FB063,FB064,FB065,FB066,FB067,FB068,FB069,FB070,FB071,FB072,FB073,FB074,,Avg
6.1705,3.4813,3.3283,1.8073,1.6378,11.6377,10.3219,7.3945,4.5487,,9.3325,,14.0398,,12.9229,8.8225,11.5,3.8158,5.1811,,3.7483,7.2364,4.2682,5.0587,1.2698141,5.5075,12.3721,9.3121,9.9955,,5.686,3.9238,,2.4673,4.5028,1.4683,7.6444,5.1301,,3.0343,,7.1344,7.2976,4.564,6.3235,,5.3749,7.9963,5.3137,11.9437,5.7115,7.573,9.6895,5.7727,9.9037,4.3957,1.9408,4.2223,4.9924,7.063,23.381,5.1964,4.6711,3.8755,23.9981,9.8935,13.5247,9.3478,6.1246,15.1873,3.4138,4.5487,8.9041,15.6412,,7.284441755
6.1705,3.4813,3.3283,1.8073,1.6378,11.6377,10.3219,7.3945,4.5487,,9.3325,,14.0398,,12.9229,8.8225,11.5,3.8158,5.1811,,3.7483,7.2364,4.2682,5.0587,1.2698141,5.5075,12.3721,9.3121,9.9955,,5.686,3.9238,,2.4673,4.5028,1.4683,7.6444,5.1301,,3.0343,,7.1344,7.2976,4.564,6.3235,,5.3749,7.9963,5.3137,11.9437,5.7115,7.573,9.6895,5.7727,9.9037,4.3957,1.9408,4.2223,4.9924,7.063,23.381,5.1964,4.6711,3.8755,23.9981,9.8935,13.5247,9.3478,6.1246,15.1873,3.4138,4.5487,8.9041,15.6412,,7.284441755
6.1705,3.4813,3.3283,1.8073,1.6378,11.6377,10.3219,7.3945,4.5487,,9.3325,,14.0398,,12.9229,8.8225,11.5,3.8158,5.1811,,3.7483,7.2364,4.2682,5.0587,1.2698141,5.5075,12.3721,9.3121,9.9955,,5.686,3.9238,,2.4673,4.5028,1.4683,7.6444,5.1301,,3.0343,,7.1344,7.2976,4.564,6.3235,,5.3749,7.9963,5.3137,11.9437,5.7115,7.573,9.6895,5.7727,9.9037,4.3957,1.9408,4.2223,4.9924,7.063,23.381,5.1964,4.6711,3.8755,23.9981,9.8935,13.5247,9.3478,6.1246,15.1873,3.4138,4.5487,8.9041,15.6412,,7.284441755
6.1705,3.4813,3.3283,1.8073,1.6378,11.6377,10.3219,7.3945,4.5487,,9.3325,,14.0398,,12.9229,8.8225,11.5,3.8158,5.1811,,3.7483,7.2364,4.2682,5.0587,1.2698141,5.5075,12.3721,9.3121,9.9955,,5.686,3.9238,,2.4673,4.5028,1.4683,7.6444,5.1301,,3.0343,,7.1344,7.2976,4.564,6.3235,,5.3749,7.9963,5.3137,11.9437,5.7115,7.573,9.6895,5.7727,9.9037,4.3957,1.9408,4.2223,4.9924,7.063,23.381,5.1964,4.6711,3.8755,23.9981,9.8935,13.5247,9.3478,6.1246,15.1873,3.4138,4.5487,8.9041,15.6412,,7.284441755
6.1705,3.4813,3.3283,1.8073,1.6378,11.6377,10.3219,7.3945,4.5487,,9.3274,,14.0398,,12.9229,8.8225,11.5,3.8158,5.1811,,3.7483,7.2415,4.2682,5.0587,1.2698141,5.5075,12.3721,9.2917,9.9955,,5.686,3.9238,,2.4673,4.5028,1.4683,7.6444,5.1301,,3.0343,,7.1242,7.2976,4.564,6.3235,,5.3749,7.9963,5.3137,11.9437,5.7115,7.573,9.6895,5.7727,9.9037,4.3957,1.9408,4.2223,4.9924,7.063,23.381,5.1913,4.6711,3.8755,23.9981,9.8935,13.5247,9.3478,6.1246,15.1873,3.4138,4.5487,8.9041,15.6412,,7.283892525
6.1705,3.4813,3.3283,1.8073,1.6378,11.6377,10.3219,7.3945,4.5487,,9.3274,,14.0347,,12.9229,8.8225,11.5,3.8158,5.1811,,3.7483,7.2415,4.2682,5.0587,1.2698141,5.5075,12.3721,9.2917,9.9955,,5.686,3.9238,,2.4673,4.5028,1.4683,7.6444,5.1301,,3.0343,,7.1242,7.2976,4.564,6.3235,,5.3749,7.9963,5.3137,11.9437,5.7115,7.573,9.6895,5.7727,9.9037,4.3957,1.9408,4.2223,4.9924,7.063,23.381,5.1913,4.6711,3.8755,23.9981,9.8935,13.5247,9.3478,6.1246,15.1873,3.4138,4.5487,8.9041,15.6412,,7.283814063
6.1705,3.4813,3.3283,1.8073,1.6378,11.6326,10.3219,7.3945,4.5487,,9.3274,,14.0347,,12.9229,8.8225,11.5051,3.8158,5.1811,,3.7483,7.2415,4.2682,5.0587,1.2698141,5.5075,12.367,9.2917,9.9955,,5.686,3.9238,,2.4673,4.5028,1.4683,7.6444,5.1301,,3.0343,,7.1242,7.2976,4.564,6.3235,,5.3647,7.9759,5.3137,11.9437,5.7115,7.573,9.6895,5.7727,9.9037,4.3957,1.9408,4.2223,4.9924,7.063,23.381,5.1913,4.6711,3.8755,23.9981,9.8935,13.5247,9.3478,6.1246,15.1873,3.4138,4.5487,8.9041,15.6412,,7.283264832
6.1705,3.4813,3.3283,1.8073,1.6378,11.6326,10.3219,7.3945,4.5487,,9.3274,,14.0347,,12.9229,8.8225,11.5051,3.8158,5.1811,,3.7483,7.2415,4.2682,5.0587,1.2698141,5.5075,12.367,9.2917,9.9955,,5.686,3.9238,,2.4673,4.5028,1.4683,7.6444,5.1301,,3.0343,,7.1242,7.2976,4.564,6.3235,,5.3647,7.9759,5.3137,11.9437,5.7115,7.573,9.6895,5.7727,9.9037,4.3957,1.9408,4.2223,4.9924,7.063,23.381,5.1913,4.6711,3.8755,23.9981,9.8935,13.5247,9.3478,6.1246,15.1873,3.4138,4.5487,8.9041,15.6412,,7.283264832
6.1705,3.4813,3.3283,1.8073,1.6378,11.6326,10.3219,7.3945,4.5487,,9.3274,,14.0347,,12.9229,8.8225,11.5051,3.8158,5.1811,,3.7483,7.2415,4.2682,5.0587,1.26936897,5.5075,12.367,9.2917,9.9955,,5.686,3.9238,,2.4673,4.5028,1.4683,7.6444,5.1301,,3.0343,,7.1242,7.2976,4.564,6.3235,,5.3647,7.9759,5.3137,11.9437,5.7115,7.573,9.6895,5.7727,9.9037,4.3957,1.9408,4.2223,4.9924,7.063,23.381,5.1913,4.6711,3.8806,23.9981,9.8935,13.5247,9.3478,6.1297,15.1873,3.4138,4.5487,8.9041,15.6412,,7.283414907
6.1705,3.4813,3.3283,1.8073,1.6378,11.6326,10.3219,7.3945,4.5487,,9.3274,,14.0347,,12.9229,8.8225,11.5051,3.8158,5.1811,,3.7483,7.2415,4.2682,5.0587,1.26936897,5.5075,12.367,9.2917,9.9955,,5.686,3.9238,,2.4673,4.5028,1.4683,7.6444,5.1301,,3.0343,,7.1242,7.2976,4.564,6.3235,,5.3647,7.9759,5.3137,11.9437,5.7115,7.573,9.6895,5.7727,9.9037,4.3957,1.9408,4.2223,4.9924,7.063,23.381,5.1913,4.6711,3.8806,23.9981,9.8935,13.5247,9.3478,6.1297,15.1873,3.4138,4.5487,8.9041,15.6412,,7.283414907
6.1705,3.4813,3.3283,1.8073,1.6378,11.6326,10.3219,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.5051,3.8158,5.1811,,3.7483,7.2415,4.2682,5.0587,1.26936897,5.5075,12.367,9.2917,9.9955,,5.686,3.9238,,2.4673,4.4977,1.4683,7.6444,5.1301,,3.0343,,7.1242,7.2976,4.564,6.3235,,5.3647,7.9759,5.3137,11.9437,5.7115,7.573,9.6895,5.7727,9.9037,4.3957,1.9408,4.2223,4.9924,7.063,23.381,5.1913,4.6711,3.8806,23.9981,9.8935,13.5247,9.3478,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.283234907
6.1705,3.4813,3.3283,1.8073,1.6378,11.6326,10.3219,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.5051,3.8158,5.1811,,3.7483,7.2415,4.2682,5.0587,1.26936897,5.5075,12.367,9.2917,9.9955,,5.686,3.9238,,2.4673,4.4977,1.4683,7.6444,5.1301,,3.0343,,7.1242,7.2976,4.564,6.3235,,5.3647,7.9759,5.3137,11.9437,5.7115,7.573,9.6895,5.7727,9.9037,4.3957,1.9408,4.2223,4.9924,7.063,23.381,5.1913,4.6711,3.8806,23.9981,9.8935,13.5247,9.3478,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.283234907
6.1705,3.4813,3.3283,1.8073,1.6378,11.6326,10.3219,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.5051,3.8173,5.1811,,3.7483,7.2415,4.2682,5.0587,1.26936897,5.5075,12.367,9.2917,9.9955,,5.686,3.9208,,2.4673,4.4977,1.4683,7.6444,5.1301,,3.0343,,7.1242,7.2976,4.564,6.3235,,5.3647,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9408,4.2223,4.9924,7.063,23.381,5.1913,4.6711,3.8806,23.9981,9.8935,13.5247,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.283368753
6.1705,3.4813,3.3283,1.8073,1.6378,11.6326,10.3219,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.5051,3.8173,5.1811,,3.7483,7.2415,4.2682,5.0587,1.26936897,5.5075,12.367,9.2917,9.9955,,5.686,3.9208,,2.4673,4.4977,1.4683,7.6444,5.1301,,3.0343,,7.1242,7.2976,4.564,6.3235,,5.3647,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9408,4.2223,4.9924,7.063,23.381,5.1913,4.6711,3.8806,23.9981,9.8935,13.5247,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.283368753
6.1705,3.4813,3.3268,1.8073,1.6378,11.6326,10.3219,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.5051,3.8173,5.1811,,3.7483,7.2415,4.2682,5.0587,1.26936897,5.5075,12.367,9.2917,9.9955,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0343,,7.1242,7.2976,4.5691,6.3235,,5.3647,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9924,7.063,23.381,5.1913,4.6711,3.8806,23.9981,9.8935,13.5247,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.283424138
6.1705,3.4813,3.3268,1.8073,1.6378,11.6326,10.3219,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.5051,3.8173,5.1811,,3.7483,7.2415,4.2682,5.0587,1.26936897,5.5075,12.367,9.2917,9.9955,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0343,,7.1242,7.2976,4.5691,6.3235,,5.3647,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.381,5.1913,4.6711,3.8806,23.9981,9.8935,13.5247,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.283345676
6.1705,3.4813,3.3268,1.8073,1.6378,11.6326,10.3066,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.5051,3.8173,5.1811,,3.7483,7.2415,4.2682,5.0587,1.26936897,5.5075,12.367,9.2917,9.9955,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0343,,7.1242,7.2976,4.5691,6.3235,,5.3647,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.381,5.1913,4.6711,3.8806,23.9618,9.8935,13.5247,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.28255183
6.1705,3.4813,3.3268,1.8073,1.6378,11.6326,10.3066,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.5051,3.8173,5.1811,,3.7483,7.2415,4.2682,5.0587,1.26936897,5.5075,12.367,9.2917,9.9955,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0343,,7.1242,7.2976,4.5691,6.3235,,5.3647,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.381,5.1913,4.6711,3.8806,23.9618,9.8935,13.5247,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.28255183
6.1705,3.4813,3.3268,1.8058,1.6378,11.6326,10.3066,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.5051,3.8173,5.1811,,3.7483,7.2415,4.2682,5.0587,1.26936897,5.5075,12.367,9.2917,9.9955,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0343,,7.1242,7.2976,4.5691,6.3235,,5.3647,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1913,4.6711,3.8806,23.9618,9.8935,13.5298,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.2842826
6.1705,3.4813,3.3268,1.8058,1.6378,11.6326,10.3066,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.5051,3.8173,5.1811,,3.7483,7.2415,4.2682,5.0587,1.26936897,5.5075,12.367,9.2917,9.9955,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0343,,7.1242,7.2976,4.5691,6.3235,,5.3647,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1913,4.6711,3.8806,23.9618,9.8935,13.5298,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.2842826
6.1705,3.4813,3.3268,1.8058,1.6378,11.6326,10.3066,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.5051,3.8173,5.1811,,3.7483,7.2415,4.2682,5.0587,1.26936897,5.5075,12.367,9.2917,9.9955,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0403,,7.1242,7.2976,4.5691,6.3235,,5.3647,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1913,4.6711,3.8806,23.9618,9.8833,13.5298,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.284217984
6.1705,3.4813,3.3268,1.8058,1.6378,11.6326,10.3066,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.5051,3.8173,5.1811,,3.7483,7.2415,4.2682,5.0587,1.26936897,5.5075,12.367,9.2917,9.9955,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0403,,7.1242,7.2976,4.5691,6.3235,,5.3647,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1913,4.6711,3.8806,23.9618,9.8833,13.5298,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.284217984
6.1705,3.4813,3.3268,1.8058,1.6378,11.6326,10.3066,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.5051,3.8173,5.1811,,3.7483,7.2415,4.2682,5.0536,1.26936897,5.5075,12.367,9.2917,9.9904,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0403,,7.1242,7.2925,4.5691,6.3235,,5.3647,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1913,4.6711,3.8806,23.9618,9.8833,13.5298,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.2839826
6.1705,3.4813,3.3268,1.8058,1.6378,11.6326,10.3066,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.5051,3.8173,5.1811,,3.7483,7.2415,4.2682,5.0536,1.26936897,5.5075,12.367,9.2917,9.9904,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0403,,7.1242,7.2925,4.5691,6.3235,,5.3647,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1913,4.6711,3.8806,23.9618,9.8833,13.5298,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.2839826
6.1705,3.4798,3.3268,1.8058,1.6378,11.6326,10.3066,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.5051,3.8173,5.1811,,3.7453,7.2415,4.2682,5.0536,1.26936897,5.5075,12.367,9.2917,9.9904,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0403,,7.1242,7.2925,4.5691,6.3439,,5.3647,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1913,4.6711,3.8806,23.9618,9.8833,13.5298,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.284227215
6.1705,3.4798,3.3268,1.8058,1.6378,11.6326,10.3066,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.5051,3.8173,5.1811,,3.7453,7.2415,4.2682,5.0536,1.26936897,5.5075,12.367,9.2917,9.9904,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0403,,7.1242,7.2925,4.5691,6.3439,,5.3647,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1913,4.6711,3.8806,23.9618,9.8833,13.5298,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.284227215
6.1705,3.4798,3.3268,1.8058,1.6378,11.6326,10.3066,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.4949,3.8173,5.1811,,3.7453,7.2415,4.2682,5.0536,1.26936897,5.5075,12.3568,9.2917,9.9904,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0403,,7.1242,7.2925,4.5691,6.3439,,5.3647,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1913,4.6711,3.8806,23.9618,9.8833,13.5298,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.283913369
6.1705,3.4798,3.3268,1.8058,1.6378,11.6326,10.3066,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.4949,3.8173,5.1811,,3.7453,7.2415,4.2682,5.0536,1.26936897,5.5075,12.3568,9.2917,9.9904,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0403,,7.1242,7.2925,4.5691,6.3439,,5.3647,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1913,4.6711,3.8806,23.9618,9.8833,13.5298,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.283913369
6.1705,3.4798,3.3268,1.8058,1.6378,11.6326,10.3066,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.4949,3.8173,5.1811,,3.7453,7.2364,4.2631,5.0536,1.26936897,5.5075,12.3568,9.2815,9.9904,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0403,,7.1293,7.2925,4.5691,6.3439,,5.3698,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1964,4.6711,3.8806,23.9618,9.8833,13.5298,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.283834907
6.1705,3.4798,3.3268,1.8058,1.6378,11.6326,10.3066,7.3945,4.5487,,9.3274,,14.0347,,12.9178,8.8225,11.4949,3.8173,5.1811,,3.7453,7.2364,4.2631,5.0536,1.26936897,5.5075,12.3568,9.2815,9.9904,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0403,,7.1293,7.2925,4.5691,6.3439,,5.3698,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1964,4.6711,3.8806,23.9618,9.8833,13.5298,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.283834907
6.1705,3.4798,3.3268,1.8058,1.6378,11.6326,10.3066,7.3945,4.5487,,9.3325,,14.0347,,12.9178,8.8225,11.4949,3.8173,5.1811,,3.7453,7.2364,4.2631,5.0536,1.26936897,5.5075,12.3568,9.2815,9.9904,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0403,,7.1293,7.2925,4.5691,6.3439,,5.3698,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1964,4.6711,3.8806,23.9618,9.8833,13.5298,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.283913369
6.1705,3.4798,3.3268,1.8058,1.6378,11.6326,10.3066,7.3945,4.5487,,9.3325,,14.0347,,12.9178,8.8225,11.4949,3.8173,5.1811,,3.7453,7.2364,4.2631,5.0536,1.26936897,5.5075,12.3568,9.2815,9.9904,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0403,,7.1293,7.2925,4.5691,6.3439,,5.3698,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1964,4.6711,3.8806,23.9618,9.8833,13.5298,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.283913369
6.1705,3.4798,3.3268,1.8058,1.6363,11.6326,10.3066,7.3945,4.5487,,9.3325,,14.0347,,12.9178,8.8225,11.4949,3.8173,5.1811,,3.7453,7.2364,4.2631,5.0536,1.2698141,5.5075,12.3568,9.2815,9.9904,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0403,,7.1293,7.2925,4.5691,6.3439,,5.3698,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1964,4.6711,3.8806,23.9618,9.8833,13.5298,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.28389714
6.1705,3.4798,3.3268,1.8058,1.6363,11.6326,10.3066,7.3945,4.5487,,9.3325,,14.0398,,12.9178,8.8225,11.4949,3.8173,5.1811,,3.7453,7.2364,4.2631,5.0536,1.2698141,5.5075,12.3568,9.2815,9.9904,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0403,,7.1293,7.2925,4.5691,6.3439,,5.3698,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7676,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1964,4.6711,3.8806,23.9618,9.8833,13.5298,9.3529,6.1297,15.1873,3.4123,4.5487,8.9041,15.6412,,7.283975602
6.1705,3.4798,3.3268,1.8058,1.6363,11.6326,10.3066,7.3945,4.5487,,9.3325,,14.0398,,12.9178,8.8174,11.4949,3.8143,5.1811,,3.7453,7.2364,4.2631,5.0536,1.2698141,5.5075,12.3568,9.2815,9.9904,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0403,,7.1293,7.2925,4.5691,6.3439,,5.3698,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7727,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1964,4.6711,3.8806,23.9981,9.8833,13.5298,9.3529,6.1297,15.1873,3.4123,4.5538,8.9041,15.6412,,7.284566371
6.1705,3.4798,3.3268,1.8058,1.6363,11.6326,10.3066,7.3945,4.5487,,9.3325,,14.0398,,12.9178,8.8174,11.4949,3.8143,5.1811,,3.7453,7.2364,4.2631,5.0536,1.2698141,5.5075,12.3568,9.2815,9.9904,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1301,,3.0403,,7.1293,7.2925,4.5691,6.3439,,5.3698,7.9759,5.3239,11.9437,5.7115,7.573,9.6895,5.7727,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1964,4.6711,3.8806,23.9981,9.8833,13.5298,9.3529,6.1297,15.1873,3.4123,4.5538,8.9041,15.6412,,7.284566371
6.1705,3.4798,3.3268,1.8058,1.6363,11.6326,10.3066,7.3945,4.5487,,9.3325,,14.0398,,12.9178,8.8174,11.4949,3.8143,5.1811,,3.7453,7.2364,4.2631,5.0536,1.2698141,5.5075,12.3568,9.2815,9.9904,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1352,,3.0403,,7.1293,7.2925,4.5691,6.3439,,5.3698,7.9759,5.3239,11.9437,5.7064,7.573,9.6895,5.7727,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1964,4.6711,3.8806,23.9981,9.8833,13.5298,9.3529,6.1246,15.1873,3.4123,4.5538,8.9041,15.6412,,7.284487909
6.1705,3.4798,3.3268,1.8058,1.6363,11.6326,10.3066,7.3945,4.5487,,9.3325,,14.0398,,12.9178,8.8174,11.4949,3.8143,5.1811,,3.7453,7.2364,4.2631,5.0536,1.2698141,5.5075,12.3568,9.2815,9.9904,,5.686,3.9208,,2.4688,4.4977,1.4683,7.6444,5.1352,,3.0403,,7.1293,7.2925,4.5691,6.3439,,5.3698,7.9759,5.3239,11.9437,5.7064,7.573,9.6895,5.7727,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1964,4.6711,3.8806,23.9981,9.8833,13.5298,9.3529,6.1246,15.1873,3.4123,4.5538,8.9041,15.6412,,7.284487909
6.1705,3.4798,3.3268,1.8058,1.6363,11.6326,10.3066,7.3945,4.5487,,9.3325,,14.0398,,12.9178,8.8174,11.4949,3.8143,5.1811,,3.7453,7.2364,4.2631,5.0536,1.2698141,5.5075,12.3568,9.2815,9.9904,,5.686,3.9208,,2.4673,4.4977,1.4683,7.6444,5.1352,,3.0403,,7.1293,7.2925,4.5691,6.3439,,5.3698,7.9504,5.329,11.9437,5.7064,7.573,9.6895,5.7727,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1964,4.6711,3.8806,23.9981,9.8833,13.5298,9.3529,6.1246,15.1873,3.4123,4.5538,8.9041,15.6412,,7.284150986
6.1705,3.4798,3.3268,1.8058,1.6363,11.6326,10.3066,7.3945,4.5487,,9.3325,,14.0398,,12.9178,8.8174,11.4949,3.8143,5.1811,,3.7453,7.2364,4.2631,5.0536,1.2698141,5.5075,12.3568,9.2815,9.9904,,5.686,3.9208,,2.4673,4.4977,1.4683,7.6444,5.1352,,3.0403,,7.1293,7.2925,4.5691,6.3439,,5.3698,7.9504,5.329,11.9437,5.7064,7.573,9.6895,5.7727,9.9037,4.3957,1.9393,4.2223,4.9873,7.063,23.4899,5.1964,4.6711,3.8806,23.9981,9.8833,13.5298,9.3529,6.1246,15.1873,3.4123,4.5538,8.9041,15.6412,,7.284150986
